Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Year,Day,Hour,,,,
2874,City,NA,No Cars Available,13-07-2016 05:45,NA,2016,Wednesday,,,,,
2878,City,NA,No Cars Available,13-07-2016 05:55,NA,2016,Wednesday,,,,,
2892,City,NA,No Cars Available,13-07-2016 05:55,NA,2016,Wednesday,,,,,
2882,City,NA,No Cars Available,13-07-2016 05:58,NA,2016,Wednesday,,,,,
2893,City,NA,No Cars Available,13-07-2016 06:04,NA,2016,Wednesday,,,,,
2904,City,NA,No Cars Available,13-07-2016 06:07,NA,2016,Wednesday,,,,,
2915,City,NA,No Cars Available,13-07-2016 06:20,NA,2016,Wednesday,,,,,
2921,City,NA,No Cars Available,13-07-2016 06:20,NA,2016,Wednesday,,,,,
2925,City,NA,No Cars Available,13-07-2016 06:21,NA,2016,Wednesday,,,,,
2930,City,NA,No Cars Available,13-07-2016 06:26,NA,2016,Wednesday,,,,,
2949,City,NA,No Cars Available,13-07-2016 06:40,NA,2016,Wednesday,,,,,
2955,City,NA,No Cars Available,13-07-2016 06:41,NA,2016,Wednesday,,,,,
2954,City,NA,No Cars Available,13-07-2016 06:44,NA,2016,Wednesday,,,,,
2976,City,NA,No Cars Available,13-07-2016 06:50,NA,2016,Wednesday,,,,,
2967,City,NA,No Cars Available,13-07-2016 06:52,NA,2016,Wednesday,,,,,
2972,City,NA,No Cars Available,13-07-2016 06:55,NA,2016,Wednesday,,,,,
2980,City,NA,No Cars Available,13-07-2016 06:57,NA,2016,Wednesday,,,,,
2981,City,NA,No Cars Available,13-07-2016 07:03,NA,2016,Wednesday,,,,,
2984,City,NA,No Cars Available,13-07-2016 07:05,NA,2016,Wednesday,,,,,
2999,Airport,NA,No Cars Available,13-07-2016 07:10,NA,2016,Wednesday,,,,,
3003,City,NA,No Cars Available,13-07-2016 07:13,NA,2016,Wednesday,,,,,
3000,City,NA,No Cars Available,13-07-2016 07:16,NA,2016,Wednesday,,,,,
3007,City,NA,No Cars Available,13-07-2016 07:21,NA,2016,Wednesday,,,,,
3002,City,NA,No Cars Available,13-07-2016 07:21,NA,2016,Wednesday,,,,,
3011,City,NA,No Cars Available,13-07-2016 07:22,NA,2016,Wednesday,,,,,
3029,City,NA,No Cars Available,13-07-2016 07:36,NA,2016,Wednesday,,,,,
3047,City,NA,No Cars Available,13-07-2016 07:42,NA,2016,Wednesday,,,,,
3046,City,NA,No Cars Available,13-07-2016 07:43,NA,2016,Wednesday,,,,,
3056,City,NA,No Cars Available,13-07-2016 07:48,NA,2016,Wednesday,,,,,
3058,City,NA,No Cars Available,13-07-2016 07:55,NA,2016,Wednesday,,,,,
3071,City,NA,No Cars Available,13-07-2016 08:07,NA,2016,Wednesday,,,,,
3077,City,NA,No Cars Available,13-07-2016 08:12,NA,2016,Wednesday,,,,,
3078,City,NA,No Cars Available,13-07-2016 08:14,NA,2016,Wednesday,,,,,
3095,City,NA,No Cars Available,13-07-2016 08:15,NA,2016,Wednesday,,,,,
3091,City,NA,No Cars Available,13-07-2016 08:16,NA,2016,Wednesday,,,,,
3087,City,NA,No Cars Available,13-07-2016 08:19,NA,2016,Wednesday,,,,,
3093,City,NA,No Cars Available,13-07-2016 08:23,NA,2016,Wednesday,,,,,
3103,City,NA,No Cars Available,13-07-2016 08:23,NA,2016,Wednesday,,,,,
3102,City,NA,No Cars Available,13-07-2016 08:27,NA,2016,Wednesday,,,,,
3106,City,NA,No Cars Available,13-07-2016 08:27,NA,2016,Wednesday,,,,,
3105,City,NA,No Cars Available,13-07-2016 08:29,NA,2016,Wednesday,,,,,
3128,City,NA,No Cars Available,13-07-2016 08:33,NA,2016,Wednesday,,,,,
3116,City,NA,No Cars Available,13-07-2016 08:34,NA,2016,Wednesday,,,,,
3115,City,NA,No Cars Available,13-07-2016 08:37,NA,2016,Wednesday,,,,,
3121,City,NA,No Cars Available,13-07-2016 08:39,NA,2016,Wednesday,,,,,
3124,City,NA,No Cars Available,13-07-2016 08:40,NA,2016,Wednesday,,,,,
3127,City,NA,No Cars Available,13-07-2016 08:41,NA,2016,Wednesday,,,,,
3133,City,NA,No Cars Available,13-07-2016 08:42,NA,2016,Wednesday,,,,,
3136,City,NA,No Cars Available,13-07-2016 08:51,NA,2016,Wednesday,,,,,
3164,City,NA,No Cars Available,13-07-2016 09:05,NA,2016,Wednesday,,,,,
3165,City,NA,No Cars Available,13-07-2016 09:09,NA,2016,Wednesday,,,,,
3167,City,NA,No Cars Available,13-07-2016 09:10,NA,2016,Wednesday,,,,,
3178,City,NA,No Cars Available,13-07-2016 09:20,NA,2016,Wednesday,,,,,
3195,City,NA,No Cars Available,13-07-2016 09:34,NA,2016,Wednesday,,,,,
3204,City,NA,No Cars Available,13-07-2016 09:37,NA,2016,Wednesday,,,,,
3199,City,NA,No Cars Available,13-07-2016 09:41,NA,2016,Wednesday,,,,,
3219,City,NA,No Cars Available,13-07-2016 09:45,NA,2016,Wednesday,,,,,
3209,City,NA,No Cars Available,13-07-2016 09:52,NA,2016,Wednesday,,,,,
3225,City,NA,No Cars Available,13-07-2016 09:59,NA,2016,Wednesday,,,,,
3241,City,NA,No Cars Available,13-07-2016 10:04,NA,2016,Wednesday,,,,,
3234,City,NA,No Cars Available,13-07-2016 10:05,NA,2016,Wednesday,,,,,
3239,City,NA,No Cars Available,13-07-2016 10:05,NA,2016,Wednesday,,,,,
3252,City,NA,No Cars Available,13-07-2016 10:07,NA,2016,Wednesday,,,,,
3244,City,NA,No Cars Available,13-07-2016 10:09,NA,2016,Wednesday,,,,,
3246,City,NA,No Cars Available,13-07-2016 10:11,NA,2016,Wednesday,,,,,
3257,City,NA,No Cars Available,13-07-2016 10:12,NA,2016,Wednesday,,,,,
3251,City,NA,No Cars Available,13-07-2016 10:12,NA,2016,Wednesday,,,,,
3247,City,NA,No Cars Available,13-07-2016 10:13,NA,2016,Wednesday,,,,,
3259,City,NA,No Cars Available,13-07-2016 10:16,NA,2016,Wednesday,,,,,
3267,City,NA,No Cars Available,13-07-2016 10:25,NA,2016,Wednesday,,,,,
3269,Airport,NA,No Cars Available,13-07-2016 10:31,NA,2016,Wednesday,,,,,
3272,City,NA,No Cars Available,13-07-2016 10:38,NA,2016,Wednesday,,,,,
3278,City,NA,No Cars Available,13-07-2016 10:40,NA,2016,Wednesday,,,,,
3279,Airport,NA,No Cars Available,13-07-2016 10:41,NA,2016,Wednesday,,,,,
3284,Airport,NA,No Cars Available,13-07-2016 10:49,NA,2016,Wednesday,,,,,
3288,City,NA,No Cars Available,13-07-2016 11:03,NA,2016,Wednesday,,,,,
3290,City,NA,No Cars Available,13-07-2016 11:14,NA,2016,Wednesday,,,,,
3296,City,NA,No Cars Available,13-07-2016 11:39,NA,2016,Wednesday,,,,,
3308,City,NA,No Cars Available,13-07-2016 11:58,NA,2016,Wednesday,,,,,
3322,City,NA,No Cars Available,13-07-2016 12:21,NA,2016,Wednesday,,,,,
3325,Airport,NA,No Cars Available,13-07-2016 12:26,NA,2016,Wednesday,,,,,
3332,City,NA,No Cars Available,13-07-2016 12:34,NA,2016,Wednesday,,,,,
3331,City,NA,No Cars Available,13-07-2016 12:37,NA,2016,Wednesday,,,,,
3335,City,NA,No Cars Available,13-07-2016 12:39,NA,2016,Wednesday,,,,,
3345,Airport,NA,No Cars Available,13-07-2016 13:04,NA,2016,Wednesday,,,,,
3350,City,NA,No Cars Available,13-07-2016 13:17,NA,2016,Wednesday,,,,,
3349,Airport,NA,No Cars Available,13-07-2016 13:18,NA,2016,Wednesday,,,,,
3361,City,NA,No Cars Available,13-07-2016 13:32,NA,2016,Wednesday,,,,,
3356,Airport,NA,No Cars Available,13-07-2016 13:32,NA,2016,Wednesday,,,,,
3364,Airport,NA,No Cars Available,13-07-2016 13:41,NA,2016,Wednesday,,,,,
3368,City,NA,No Cars Available,13-07-2016 13:53,NA,2016,Wednesday,,,,,
3371,City,NA,No Cars Available,13-07-2016 14:02,NA,2016,Wednesday,,,,,
3373,City,NA,No Cars Available,13-07-2016 14:06,NA,2016,Wednesday,,,,,
3374,City,NA,No Cars Available,13-07-2016 14:13,NA,2016,Wednesday,,,,,
3376,Airport,NA,No Cars Available,13-07-2016 14:18,NA,2016,Wednesday,,,,,
3386,Airport,NA,No Cars Available,13-07-2016 14:39,NA,2016,Wednesday,,,,,
3389,City,NA,No Cars Available,13-07-2016 14:39,NA,2016,Wednesday,,,,,
3390,Airport,NA,No Cars Available,13-07-2016 14:40,NA,2016,Wednesday,,,,,
3401,City,NA,No Cars Available,13-07-2016 15:11,NA,2016,Wednesday,,,,,
3402,Airport,NA,No Cars Available,13-07-2016 15:12,NA,2016,Wednesday,,,,,
3398,City,NA,No Cars Available,13-07-2016 15:12,NA,2016,Wednesday,,,,,
3406,Airport,NA,No Cars Available,13-07-2016 15:20,NA,2016,Wednesday,,,,,
3410,Airport,NA,No Cars Available,13-07-2016 15:24,NA,2016,Wednesday,,,,,
3409,City,NA,No Cars Available,13-07-2016 15:25,NA,2016,Wednesday,,,,,
3417,City,NA,No Cars Available,13-07-2016 15:41,NA,2016,Wednesday,,,,,
3426,City,NA,No Cars Available,13-07-2016 15:56,NA,2016,Wednesday,,,,,
3435,City,NA,No Cars Available,13-07-2016 16:07,NA,2016,Wednesday,,,,,
3439,City,NA,No Cars Available,13-07-2016 16:19,NA,2016,Wednesday,,,,,
3442,City,NA,No Cars Available,13-07-2016 16:29,NA,2016,Wednesday,,,,,
3443,City,NA,No Cars Available,13-07-2016 16:35,NA,2016,Wednesday,,,,,
3447,City,NA,No Cars Available,13-07-2016 16:42,NA,2016,Wednesday,,,,,
3463,Airport,NA,No Cars Available,13-07-2016 17:08,NA,2016,Wednesday,,,,,
3464,Airport,NA,No Cars Available,13-07-2016 17:11,NA,2016,Wednesday,,,,,
3473,Airport,NA,No Cars Available,13-07-2016 17:13,NA,2016,Wednesday,,,,,
3470,Airport,NA,No Cars Available,13-07-2016 17:15,NA,2016,Wednesday,,,,,
3474,Airport,NA,No Cars Available,13-07-2016 17:18,NA,2016,Wednesday,,,,,
3467,Airport,NA,No Cars Available,13-07-2016 17:19,NA,2016,Wednesday,,,,,
3481,Airport,NA,No Cars Available,13-07-2016 17:20,NA,2016,Wednesday,,,,,
3479,Airport,NA,No Cars Available,13-07-2016 17:20,NA,2016,Wednesday,,,,,
3487,Airport,NA,No Cars Available,13-07-2016 17:20,NA,2016,Wednesday,,,,,
3476,Airport,NA,No Cars Available,13-07-2016 17:23,NA,2016,Wednesday,,,,,
3484,City,NA,No Cars Available,13-07-2016 17:25,NA,2016,Wednesday,,,,,
3491,Airport,NA,No Cars Available,13-07-2016 17:27,NA,2016,Wednesday,,,,,
3488,Airport,NA,No Cars Available,13-07-2016 17:27,NA,2016,Wednesday,,,,,
3490,Airport,NA,No Cars Available,13-07-2016 17:27,NA,2016,Wednesday,,,,,
3493,Airport,NA,No Cars Available,13-07-2016 17:28,NA,2016,Wednesday,,,,,
3492,Airport,NA,No Cars Available,13-07-2016 17:29,NA,2016,Wednesday,,,,,
3480,Airport,NA,No Cars Available,13-07-2016 17:29,NA,2016,Wednesday,,,,,
3489,Airport,NA,No Cars Available,13-07-2016 17:31,NA,2016,Wednesday,,,,,
3502,Airport,NA,No Cars Available,13-07-2016 17:32,NA,2016,Wednesday,,,,,
3494,Airport,NA,No Cars Available,13-07-2016 17:33,NA,2016,Wednesday,,,,,
3501,Airport,NA,No Cars Available,13-07-2016 17:36,NA,2016,Wednesday,,,,,
3503,Airport,NA,No Cars Available,13-07-2016 17:38,NA,2016,Wednesday,,,,,
3509,Airport,NA,No Cars Available,13-07-2016 17:39,NA,2016,Wednesday,,,,,
3504,Airport,NA,No Cars Available,13-07-2016 17:41,NA,2016,Wednesday,,,,,
3512,Airport,NA,No Cars Available,13-07-2016 17:41,NA,2016,Wednesday,,,,,
3519,Airport,NA,No Cars Available,13-07-2016 17:41,NA,2016,Wednesday,,,,,
3516,Airport,NA,No Cars Available,13-07-2016 17:41,NA,2016,Wednesday,,,,,
3513,Airport,NA,No Cars Available,13-07-2016 17:42,NA,2016,Wednesday,,,,,
3515,Airport,NA,No Cars Available,13-07-2016 17:42,NA,2016,Wednesday,,,,,
3521,Airport,NA,No Cars Available,13-07-2016 17:45,NA,2016,Wednesday,,,,,
3527,Airport,NA,No Cars Available,13-07-2016 17:46,NA,2016,Wednesday,,,,,
3526,Airport,NA,No Cars Available,13-07-2016 17:48,NA,2016,Wednesday,,,,,
3522,Airport,NA,No Cars Available,13-07-2016 17:49,NA,2016,Wednesday,,,,,
3536,Airport,NA,No Cars Available,13-07-2016 17:51,NA,2016,Wednesday,,,,,
3534,Airport,NA,No Cars Available,13-07-2016 17:51,NA,2016,Wednesday,,,,,
3537,Airport,NA,No Cars Available,13-07-2016 17:55,NA,2016,Wednesday,,,,,
3533,Airport,NA,No Cars Available,13-07-2016 17:56,NA,2016,Wednesday,,,,,
3535,Airport,NA,No Cars Available,13-07-2016 17:56,NA,2016,Wednesday,,,,,
3532,Airport,NA,No Cars Available,13-07-2016 17:57,NA,2016,Wednesday,,,,,
3547,Airport,NA,No Cars Available,13-07-2016 17:57,NA,2016,Wednesday,,,,,
3531,Airport,NA,No Cars Available,13-07-2016 17:57,NA,2016,Wednesday,,,,,
3538,Airport,NA,No Cars Available,13-07-2016 17:58,NA,2016,Wednesday,,,,,
3543,Airport,NA,No Cars Available,13-07-2016 17:59,NA,2016,Wednesday,,,,,
3539,Airport,NA,No Cars Available,13-07-2016 18:02,NA,2016,Wednesday,,,,,
3542,Airport,NA,No Cars Available,13-07-2016 18:05,NA,2016,Wednesday,,,,,
3553,Airport,NA,No Cars Available,13-07-2016 18:08,NA,2016,Wednesday,,,,,
3562,Airport,NA,No Cars Available,13-07-2016 18:09,NA,2016,Wednesday,,,,,
3550,Airport,NA,No Cars Available,13-07-2016 18:10,NA,2016,Wednesday,,,,,
3551,Airport,NA,No Cars Available,13-07-2016 18:10,NA,2016,Wednesday,,,,,
3557,Airport,NA,No Cars Available,13-07-2016 18:10,NA,2016,Wednesday,,,,,
3560,Airport,NA,No Cars Available,13-07-2016 18:10,NA,2016,Wednesday,,,,,
3566,Airport,NA,No Cars Available,13-07-2016 18:13,NA,2016,Wednesday,,,,,
3567,Airport,NA,No Cars Available,13-07-2016 18:14,NA,2016,Wednesday,,,,,
3554,Airport,NA,No Cars Available,13-07-2016 18:14,NA,2016,Wednesday,,,,,
3556,Airport,NA,No Cars Available,13-07-2016 18:15,NA,2016,Wednesday,,,,,
3563,Airport,NA,No Cars Available,13-07-2016 18:16,NA,2016,Wednesday,,,,,
3569,Airport,NA,No Cars Available,13-07-2016 18:19,NA,2016,Wednesday,,,,,
3571,Airport,NA,No Cars Available,13-07-2016 18:22,NA,2016,Wednesday,,,,,
3574,Airport,NA,No Cars Available,13-07-2016 18:22,NA,2016,Wednesday,,,,,
3568,Airport,NA,No Cars Available,13-07-2016 18:22,NA,2016,Wednesday,,,,,
3576,Airport,NA,No Cars Available,13-07-2016 18:23,NA,2016,Wednesday,,,,,
3570,Airport,NA,No Cars Available,13-07-2016 18:24,NA,2016,Wednesday,,,,,
3578,Airport,NA,No Cars Available,13-07-2016 18:26,NA,2016,Wednesday,,,,,
3579,Airport,NA,No Cars Available,13-07-2016 18:26,NA,2016,Wednesday,,,,,
3582,Airport,NA,No Cars Available,13-07-2016 18:27,NA,2016,Wednesday,,,,,
3589,Airport,NA,No Cars Available,13-07-2016 18:27,NA,2016,Wednesday,,,,,
3580,Airport,NA,No Cars Available,13-07-2016 18:27,NA,2016,Wednesday,,,,,
3575,Airport,NA,No Cars Available,13-07-2016 18:27,NA,2016,Wednesday,,,,,
3573,City,NA,No Cars Available,13-07-2016 18:29,NA,2016,Wednesday,,,,,
3592,Airport,NA,No Cars Available,13-07-2016 18:29,NA,2016,Wednesday,,,,,
3587,Airport,NA,No Cars Available,13-07-2016 18:30,NA,2016,Wednesday,,,,,
3586,Airport,NA,No Cars Available,13-07-2016 18:32,NA,2016,Wednesday,,,,,
3581,Airport,NA,No Cars Available,13-07-2016 18:32,NA,2016,Wednesday,,,,,
3588,Airport,NA,No Cars Available,13-07-2016 18:33,NA,2016,Wednesday,,,,,
3591,Airport,NA,No Cars Available,13-07-2016 18:33,NA,2016,Wednesday,,,,,
3595,Airport,NA,No Cars Available,13-07-2016 18:35,NA,2016,Wednesday,,,,,
3597,Airport,NA,No Cars Available,13-07-2016 18:36,NA,2016,Wednesday,,,,,
3599,Airport,NA,No Cars Available,13-07-2016 18:38,NA,2016,Wednesday,,,,,
3596,Airport,NA,No Cars Available,13-07-2016 18:39,NA,2016,Wednesday,,,,,
3604,Airport,NA,No Cars Available,13-07-2016 18:43,NA,2016,Wednesday,,,,,
3603,Airport,NA,No Cars Available,13-07-2016 18:44,NA,2016,Wednesday,,,,,
3605,Airport,NA,No Cars Available,13-07-2016 18:44,NA,2016,Wednesday,,,,,
3600,Airport,NA,No Cars Available,13-07-2016 18:45,NA,2016,Wednesday,,,,,
3607,Airport,NA,No Cars Available,13-07-2016 18:45,NA,2016,Wednesday,,,,,
3608,Airport,NA,No Cars Available,13-07-2016 18:47,NA,2016,Wednesday,,,,,
3611,Airport,NA,No Cars Available,13-07-2016 18:48,NA,2016,Wednesday,,,,,
3609,City,NA,No Cars Available,13-07-2016 18:49,NA,2016,Wednesday,,,,,
3610,Airport,NA,No Cars Available,13-07-2016 18:49,NA,2016,Wednesday,,,,,
3616,Airport,NA,No Cars Available,13-07-2016 18:49,NA,2016,Wednesday,,,,,
3606,Airport,NA,No Cars Available,13-07-2016 18:50,NA,2016,Wednesday,,,,,
3614,City,NA,No Cars Available,13-07-2016 18:51,NA,2016,Wednesday,,,,,
3618,Airport,NA,No Cars Available,13-07-2016 18:52,NA,2016,Wednesday,,,,,
3612,Airport,NA,No Cars Available,13-07-2016 18:53,NA,2016,Wednesday,,,,,
3623,Airport,NA,No Cars Available,13-07-2016 18:54,NA,2016,Wednesday,,,,,
3619,Airport,NA,No Cars Available,13-07-2016 18:55,NA,2016,Wednesday,,,,,
3627,Airport,NA,No Cars Available,13-07-2016 18:57,NA,2016,Wednesday,,,,,
3635,Airport,NA,No Cars Available,13-07-2016 18:58,NA,2016,Wednesday,,,,,
3629,Airport,NA,No Cars Available,13-07-2016 18:58,NA,2016,Wednesday,,,,,
3626,Airport,NA,No Cars Available,13-07-2016 19:00,NA,2016,Wednesday,,,,,
3633,City,NA,No Cars Available,13-07-2016 19:00,NA,2016,Wednesday,,,,,
3637,Airport,NA,No Cars Available,13-07-2016 19:05,NA,2016,Wednesday,,,,,
3639,Airport,NA,No Cars Available,13-07-2016 19:05,NA,2016,Wednesday,,,,,
3628,Airport,NA,No Cars Available,13-07-2016 19:06,NA,2016,Wednesday,,,,,
3642,Airport,NA,No Cars Available,13-07-2016 19:07,NA,2016,Wednesday,,,,,
3636,Airport,NA,No Cars Available,13-07-2016 19:07,NA,2016,Wednesday,,,,,
3647,Airport,NA,No Cars Available,13-07-2016 19:09,NA,2016,Wednesday,,,,,
3655,Airport,NA,No Cars Available,13-07-2016 19:11,NA,2016,Wednesday,,,,,
3643,Airport,NA,No Cars Available,13-07-2016 19:12,NA,2016,Wednesday,,,,,
3654,Airport,NA,No Cars Available,13-07-2016 19:15,NA,2016,Wednesday,,,,,
3652,Airport,NA,No Cars Available,13-07-2016 19:16,NA,2016,Wednesday,,,,,
3650,Airport,NA,No Cars Available,13-07-2016 19:17,NA,2016,Wednesday,,,,,
3665,Airport,NA,No Cars Available,13-07-2016 19:21,NA,2016,Wednesday,,,,,
3663,Airport,NA,No Cars Available,13-07-2016 19:22,NA,2016,Wednesday,,,,,
3664,Airport,NA,No Cars Available,13-07-2016 19:22,NA,2016,Wednesday,,,,,
3659,Airport,NA,No Cars Available,13-07-2016 19:24,NA,2016,Wednesday,,,,,
3677,Airport,NA,No Cars Available,13-07-2016 19:24,NA,2016,Wednesday,,,,,
3670,Airport,NA,No Cars Available,13-07-2016 19:25,NA,2016,Wednesday,,,,,
3669,Airport,NA,No Cars Available,13-07-2016 19:25,NA,2016,Wednesday,,,,,
3675,Airport,NA,No Cars Available,13-07-2016 19:25,NA,2016,Wednesday,,,,,
3682,Airport,NA,No Cars Available,13-07-2016 19:31,NA,2016,Wednesday,,,,,
3674,Airport,NA,No Cars Available,13-07-2016 19:31,NA,2016,Wednesday,,,,,
3678,Airport,NA,No Cars Available,13-07-2016 19:33,NA,2016,Wednesday,,,,,
3673,Airport,NA,No Cars Available,13-07-2016 19:35,NA,2016,Wednesday,,,,,
3687,Airport,NA,No Cars Available,13-07-2016 19:35,NA,2016,Wednesday,,,,,
3683,Airport,NA,No Cars Available,13-07-2016 19:36,NA,2016,Wednesday,,,,,
3685,Airport,NA,No Cars Available,13-07-2016 19:37,NA,2016,Wednesday,,,,,
3684,Airport,NA,No Cars Available,13-07-2016 19:38,NA,2016,Wednesday,,,,,
3692,Airport,NA,No Cars Available,13-07-2016 19:40,NA,2016,Wednesday,,,,,
3680,Airport,NA,No Cars Available,13-07-2016 19:40,NA,2016,Wednesday,,,,,
3689,Airport,NA,No Cars Available,13-07-2016 19:41,NA,2016,Wednesday,,,,,
3696,Airport,NA,No Cars Available,13-07-2016 19:43,NA,2016,Wednesday,,,,,
3693,Airport,NA,No Cars Available,13-07-2016 19:43,NA,2016,Wednesday,,,,,
3695,Airport,NA,No Cars Available,13-07-2016 19:43,NA,2016,Wednesday,,,,,
3709,Airport,NA,No Cars Available,13-07-2016 19:44,NA,2016,Wednesday,,,,,
3708,Airport,NA,No Cars Available,13-07-2016 19:45,NA,2016,Wednesday,,,,,
3699,Airport,NA,No Cars Available,13-07-2016 19:45,NA,2016,Wednesday,,,,,
3691,Airport,NA,No Cars Available,13-07-2016 19:46,NA,2016,Wednesday,,,,,
3705,Airport,NA,No Cars Available,13-07-2016 19:47,NA,2016,Wednesday,,,,,
3707,Airport,NA,No Cars Available,13-07-2016 19:48,NA,2016,Wednesday,,,,,
3706,Airport,NA,No Cars Available,13-07-2016 19:49,NA,2016,Wednesday,,,,,
3702,Airport,NA,No Cars Available,13-07-2016 19:50,NA,2016,Wednesday,,,,,
3700,Airport,NA,No Cars Available,13-07-2016 19:50,NA,2016,Wednesday,,,,,
3712,Airport,NA,No Cars Available,13-07-2016 19:51,NA,2016,Wednesday,,,,,
3698,Airport,NA,No Cars Available,13-07-2016 19:51,NA,2016,Wednesday,,,,,
3710,Airport,NA,No Cars Available,13-07-2016 19:51,NA,2016,Wednesday,,,,,
3714,Airport,NA,No Cars Available,13-07-2016 19:53,NA,2016,Wednesday,,,,,
3720,Airport,NA,No Cars Available,13-07-2016 19:55,NA,2016,Wednesday,,,,,
3719,Airport,NA,No Cars Available,13-07-2016 19:58,NA,2016,Wednesday,,,,,
3717,Airport,NA,No Cars Available,13-07-2016 19:58,NA,2016,Wednesday,,,,,
3715,Airport,NA,No Cars Available,13-07-2016 19:59,NA,2016,Wednesday,,,,,
3713,Airport,NA,No Cars Available,13-07-2016 19:59,NA,2016,Wednesday,,,,,
3716,Airport,NA,No Cars Available,13-07-2016 20:01,NA,2016,Wednesday,,,,,
3726,Airport,NA,No Cars Available,13-07-2016 20:04,NA,2016,Wednesday,,,,,
3724,Airport,NA,No Cars Available,13-07-2016 20:04,NA,2016,Wednesday,,,,,
3721,Airport,NA,No Cars Available,13-07-2016 20:04,NA,2016,Wednesday,,,,,
3729,Airport,NA,No Cars Available,13-07-2016 20:05,NA,2016,Wednesday,,,,,
3731,Airport,NA,No Cars Available,13-07-2016 20:06,NA,2016,Wednesday,,,,,
3733,Airport,NA,No Cars Available,13-07-2016 20:10,NA,2016,Wednesday,,,,,
3730,Airport,NA,No Cars Available,13-07-2016 20:11,NA,2016,Wednesday,,,,,
3735,Airport,NA,No Cars Available,13-07-2016 20:11,NA,2016,Wednesday,,,,,
3734,Airport,NA,No Cars Available,13-07-2016 20:12,NA,2016,Wednesday,,,,,
3737,Airport,NA,No Cars Available,13-07-2016 20:19,NA,2016,Wednesday,,,,,
3736,Airport,NA,No Cars Available,13-07-2016 20:20,NA,2016,Wednesday,,,,,
3746,Airport,NA,No Cars Available,13-07-2016 20:22,NA,2016,Wednesday,,,,,
3747,Airport,NA,No Cars Available,13-07-2016 20:25,NA,2016,Wednesday,,,,,
3751,Airport,NA,No Cars Available,13-07-2016 20:29,NA,2016,Wednesday,,,,,
3750,Airport,NA,No Cars Available,13-07-2016 20:30,NA,2016,Wednesday,,,,,
3752,Airport,NA,No Cars Available,13-07-2016 20:31,NA,2016,Wednesday,,,,,
3754,Airport,NA,No Cars Available,13-07-2016 20:32,NA,2016,Wednesday,,,,,
3749,Airport,NA,No Cars Available,13-07-2016 20:32,NA,2016,Wednesday,,,,,
3757,Airport,NA,No Cars Available,13-07-2016 20:33,NA,2016,Wednesday,,,,,
3765,Airport,NA,No Cars Available,13-07-2016 20:35,NA,2016,Wednesday,,,,,
3756,Airport,NA,No Cars Available,13-07-2016 20:35,NA,2016,Wednesday,,,,,
3764,Airport,NA,No Cars Available,13-07-2016 20:35,NA,2016,Wednesday,,,,,
3770,Airport,NA,No Cars Available,13-07-2016 20:39,NA,2016,Wednesday,,,,,
3778,Airport,NA,No Cars Available,13-07-2016 20:40,NA,2016,Wednesday,,,,,
3772,Airport,NA,No Cars Available,13-07-2016 20:40,NA,2016,Wednesday,,,,,
3760,Airport,NA,No Cars Available,13-07-2016 20:40,NA,2016,Wednesday,,,,,
3779,Airport,NA,No Cars Available,13-07-2016 20:42,NA,2016,Wednesday,,,,,
3773,Airport,NA,No Cars Available,13-07-2016 20:43,NA,2016,Wednesday,,,,,
3769,Airport,NA,No Cars Available,13-07-2016 20:44,NA,2016,Wednesday,,,,,
3781,Airport,NA,No Cars Available,13-07-2016 20:44,NA,2016,Wednesday,,,,,
3785,City,NA,No Cars Available,13-07-2016 20:45,NA,2016,Wednesday,,,,,
3776,Airport,NA,No Cars Available,13-07-2016 20:45,NA,2016,Wednesday,,,,,
3775,Airport,NA,No Cars Available,13-07-2016 20:46,NA,2016,Wednesday,,,,,
3783,Airport,NA,No Cars Available,13-07-2016 20:48,NA,2016,Wednesday,,,,,
3784,Airport,NA,No Cars Available,13-07-2016 20:49,NA,2016,Wednesday,,,,,
3787,Airport,NA,No Cars Available,13-07-2016 20:49,NA,2016,Wednesday,,,,,
3791,Airport,NA,No Cars Available,13-07-2016 20:51,NA,2016,Wednesday,,,,,
3796,Airport,NA,No Cars Available,13-07-2016 20:51,NA,2016,Wednesday,,,,,
3790,Airport,NA,No Cars Available,13-07-2016 20:52,NA,2016,Wednesday,,,,,
3792,Airport,NA,No Cars Available,13-07-2016 20:53,NA,2016,Wednesday,,,,,
3793,Airport,NA,No Cars Available,13-07-2016 20:54,NA,2016,Wednesday,,,,,
3797,Airport,NA,No Cars Available,13-07-2016 20:56,NA,2016,Wednesday,,,,,
3800,Airport,NA,No Cars Available,13-07-2016 20:56,NA,2016,Wednesday,,,,,
3803,Airport,NA,No Cars Available,13-07-2016 20:58,NA,2016,Wednesday,,,,,
3799,City,NA,No Cars Available,13-07-2016 20:58,NA,2016,Wednesday,,,,,
3802,Airport,NA,No Cars Available,13-07-2016 21:00,NA,2016,Wednesday,,,,,
3811,Airport,NA,No Cars Available,13-07-2016 21:02,NA,2016,Wednesday,,,,,
3805,Airport,NA,No Cars Available,13-07-2016 21:03,NA,2016,Wednesday,,,,,
3815,Airport,NA,No Cars Available,13-07-2016 21:07,NA,2016,Wednesday,,,,,
3812,City,NA,No Cars Available,13-07-2016 21:09,NA,2016,Wednesday,,,,,
3816,Airport,NA,No Cars Available,13-07-2016 21:09,NA,2016,Wednesday,,,,,
